,train_acc,valid_acc,train_loss,valid_loss
0,0.15538194444444445,0.0547945205479452,3.552645742893219,5.088846690034213
1,0.2439236111111111,0.1095890410958904,3.259794294834137,3.3176777134202933
2,0.3246527777777778,0.4452054794520548,2.780985335508982,2.5164476976002734
3,0.3880208333333333,0.5102739726027398,2.551810602347056,2.4489226177947163
4,0.4774305555555556,0.5582191780821918,2.381007810433706,2.3302270484297245
5,0.5147569444444444,0.5787671232876712,2.2817956739001803,2.204395248465342
6,0.5607638888888888,0.6438356164383562,2.203502552376853,2.079742575344974
7,0.6024305555555556,0.5342465753424658,2.142845398849911,2.153053185711168
8,0.6666666666666666,0.7191780821917808,2.049262672662735,2.0295994020488166
9,0.6883680555555556,0.7363013698630136,1.9940621356169383,1.9969750561126292
10,0.6953125,0.6917808219178082,1.9933787087599437,2.0331289996839548
11,0.7109375,0.6678082191780822,1.9426005548901029,2.050531158708546
12,0.7369791666666666,0.6472602739726028,1.9044974843660991,2.074534667681341
13,0.7552083333333334,0.7842465753424658,1.8792367279529572,1.8248369857056501
14,0.7951388888888888,0.7157534246575342,1.8024041884475284,1.8667817866965517
15,0.7751736111111112,0.7671232876712328,1.8109663526217143,1.873837410587154
16,0.7986111111111112,0.7876712328767124,1.784030967288547,1.768319841933577
17,0.8151041666666666,0.8013698630136986,1.7650663985146418,1.778415951010299
18,0.8524305555555556,0.7705479452054794,1.6969596445560455,1.847019708319886
19,0.8428819444444444,0.7808219178082192,1.7062492933538225,1.7911201584829044
20,0.8550347222222222,0.6643835616438356,1.6847143570582073,2.018394976446073
21,0.8515625,0.7363013698630136,1.6820208827654521,1.8492998782902548
22,0.8576388888888888,0.8013698630136986,1.6577159696155124,1.8119567044793743
23,0.8723958333333334,0.8595890410958904,1.6559627850850422,1.7388396573393312
24,0.8914930555555556,0.815068493150685,1.6288239260514576,1.7582962398659694
25,0.8984375,0.7294520547945206,1.6184255447652605,1.9847134792641417
26,0.8993055555555556,0.8253424657534246,1.5973689191871219,1.7038853184817588
27,0.9036458333333334,0.8321917808219178,1.5797391500737932,1.678271367125315
28,0.90625,0.7808219178082192,1.5914386775758531,1.8186191206109035
29,0.9184027777777778,0.821917808219178,1.542678713798523,1.7199868437362045
30,0.9097222222222222,0.8116438356164384,1.5559850964281294,1.787063768465225
31,0.9097222222222222,0.8287671232876712,1.5754274759027693,1.7765152225755665
32,0.9236111111111112,0.8287671232876712,1.551097806957033,1.7145205474879643
33,0.9262152777777778,0.8561643835616438,1.5388851761817932,1.6866286846056378
34,0.9227430555555556,0.7842465753424658,1.5363502966033087,1.7588023829133543
35,0.9392361111111112,0.8664383561643836,1.50275985399882,1.6702498997727486
36,0.9487847222222222,0.8527397260273972,1.4908626079559326,1.6147911254673788
37,0.9357638888888888,0.839041095890411,1.502309136920505,1.7226026041866982
38,0.9375,0.839041095890411,1.510185506608751,1.681957574739848
39,0.9461805555555556,0.8047945205479452,1.4897746675544314,1.7320335368587547
40,0.9409722222222222,0.773972602739726,1.4870234396722581,1.7800346596600258
