,train_acc,valid_acc,train_loss,valid_loss
0,0.16145833333333334,0.0547945205479452,3.6827293700642056,4.83067384484696
1,0.2326388888888889,0.0958904109589041,3.3352649211883545,3.3689333184124672
2,0.3098958333333333,0.410958904109589,2.8152578605545893,2.555002460741017
3,0.3949652777777778,0.476027397260274,2.5431931813557944,2.476835946514182
4,0.4427083333333333,0.5308219178082192,2.42284404569202,2.2966238537879837
5,0.5138888888888888,0.5102739726027398,2.269766880406274,2.3139718721990716
6,0.5659722222222222,0.6027397260273972,2.183651410871082,2.120722669444672
7,0.6102430555555556,0.613013698630137,2.135731796423594,2.117247026260585
8,0.6440972222222222,0.6164383561643836,2.0836865140332117,2.11555220656199
9,0.6597222222222222,0.7363013698630136,2.012840668360392,1.9938990089991322
10,0.6909722222222222,0.6986301369863014,2.005393193827735,2.054053244525439
11,0.6961805555555556,0.684931506849315,1.9692130121919844,1.9791369536151624
12,0.7239583333333334,0.6712328767123288,1.9253725409507751,1.9843313987940958
13,0.7265625,0.7054794520547946,1.8850696384906769,1.9857365072590032
14,0.7760416666666666,0.8082191780821918,1.8307517204019759,1.8218035012075346
15,0.7916666666666666,0.523972602739726,1.816571123070187,2.285236128389019
16,0.8046875,0.6712328767123288,1.7921462621953752,1.93447063067188
17,0.8185763888888888,0.7465753424657534,1.7671640780236986,1.807693693735828
18,0.8220486111111112,0.7602739726027398,1.7327132291264005,1.9071376552320507
19,0.8298611111111112,0.7397260273972602,1.7329083780447643,1.9808242680275276
20,0.8411458333333334,0.6027397260273972,1.710255331463284,2.138366882115194
21,0.8480902777777778,0.815068493150685,1.7121608191066318,1.7471207233324444
22,0.8671875,0.7945205479452054,1.6715236107508342,1.8221096943502557
23,0.8819444444444444,0.8253424657534246,1.640815516312917,1.7721490729345035
24,0.8836805555555556,0.7671232876712328,1.6234663128852844,1.8041988039669925
25,0.8680555555555556,0.7671232876712328,1.6286004185676575,1.9320539627989677
26,0.8854166666666666,0.75,1.606559501753913,1.83545827212399
27,0.8802083333333334,0.7876712328767124,1.6187925537427266,1.8000891535249475
28,0.9097222222222222,0.7534246575342466,1.5921183162265353,1.8550113161949262
29,0.9184027777777778,0.7773972602739726,1.5443549156188965,1.7778676927906194
30,0.9140625,0.7808219178082192,1.566316028436025,1.832748197529414
31,0.9097222222222222,0.773972602739726,1.5758582982752058,1.8581182009553256
32,0.9375,0.821917808219178,1.5193536976973216,1.7030771170576957
33,0.9227430555555556,0.8595890410958904,1.5498658584223852,1.6592933576400966
34,0.9322916666666666,0.797945205479452,1.516491221057044,1.8068964089432809
35,0.9401041666666666,0.7945205479452054,1.500778939988878,1.8554566853666958
36,0.9375,0.8458904109589042,1.5127023822731442,1.6751853243945396
37,0.9427083333333334,0.7602739726027398,1.5026731457975175,1.81340959464034
38,0.9357638888888888,0.8082191780821918,1.5163324111037784,1.7543729266075239
39,0.9401041666666666,0.7157534246575342,1.5021208690272436,1.8921338270788324
40,0.9513888888888888,0.7363013698630136,1.48018279671669,1.8571083382384417
41,0.9505208333333334,0.797945205479452,1.4764473736286163,1.70303544606248
42,0.9470486111111112,0.8356164383561644,1.4873297943009272,1.712203174421232
