,train_acc,valid_acc,train_loss,valid_loss
0,0.20225694444444445,0.06506849315068493,3.1877348687913685,4.35221947709175
1,0.3133680555555556,0.0547945205479452,2.7818188932206898,5.112522327736633
2,0.3984375,0.07534246575342465,2.5681065718332925,5.134978601377305
3,0.4661458333333333,0.0821917808219178,2.4261214998033314,5.629579720431811
4,0.5026041666666666,0.0547945205479452,2.3170910941229925,5.93701979232161
5,0.5815972222222222,0.0821917808219178,2.1675958103603787,6.007181644439697
6,0.6354166666666666,0.0821917808219178,2.10269824663798,5.235403746774752
7,0.6458333333333334,0.09931506849315068,2.0718269083234997,4.075474993823326
8,0.6901041666666666,0.2465753424657534,1.975265794330173,3.098926260046763
9,0.7196180555555556,0.20205479452054795,1.9327618545956082,3.1167118941267877
10,0.7543402777777778,0.4726027397260274,1.8916821347342596,2.4414479797833586
11,0.7829861111111112,0.6027397260273972,1.8398731682035658,2.1569399719368922
12,0.8046875,0.684931506849315,1.807145767741733,2.1425339130506122
13,0.8411458333333334,0.6917808219178082,1.7426146136389837,2.0235954082175476
14,0.8394097222222222,0.5136986301369864,1.726775328318278,2.4363744193560457
15,0.8359375,0.6506849315068494,1.70793616771698,2.1209270006989778
16,0.8506944444444444,0.6952054794520548,1.7166464063856337,2.0162336173122877
17,0.8949652777777778,0.5787671232876712,1.6297986639870539,2.1760412699555696
18,0.8871527777777778,0.7294520547945206,1.6297531657748752,1.9910637287244404
19,0.9105902777777778,0.7636986301369864,1.5920561816957262,1.9759204257024479
20,0.9210069444444444,0.797945205479452,1.5756257242626615,1.8443684088040704
21,0.9175347222222222,0.7705479452054794,1.5626254081726074,1.879077726847505
22,0.9314236111111112,0.6335616438356164,1.5454930861790974,2.1524496764352876
23,0.9409722222222222,0.7636986301369864,1.530841178364224,1.874418124760667
24,0.9418402777777778,0.6952054794520548,1.535327633221944,2.108143639891115
25,0.9357638888888888,0.6027397260273972,1.5146662659115262,2.144040633554328
26,0.9513888888888888,0.8047945205479452,1.493941068649292,1.8113089032369116
27,0.953125,0.7705479452054794,1.4922829866409302,1.8785396667375958
28,0.953125,0.7808219178082192,1.473037110434638,1.8567455337472158
29,0.9670138888888888,0.791095890410959,1.4601537386576335,1.9075139156759602
30,0.9670138888888888,0.7328767123287672,1.4530374606450398,1.9314876288583833
31,0.9704861111111112,0.7157534246575342,1.4518201218711004,1.936212515177792
32,0.9696180555555556,0.8116438356164384,1.4392728805541992,1.747491524644094
33,0.9704861111111112,0.8184931506849316,1.4350164598888822,1.8487531991854107
34,0.9765625,0.5993150684931506,1.4355474445554945,2.2176812348300463
35,0.9730902777777778,0.7773972602739726,1.4368365208307903,1.8327151047040338
36,0.9722222222222222,0.7842465753424658,1.432438439793057,1.8477983033820375
37,0.9774305555555556,0.6952054794520548,1.4261139101452298,2.04679964993098
38,0.9739583333333334,0.7465753424657534,1.4289996888902452,1.9423765368657568
39,0.9739583333333334,0.7636986301369864,1.4236867427825928,1.8689627141168672
40,0.9835069444444444,0.8047945205479452,1.4097340106964111,1.8427272904409122
41,0.9887152777777778,0.8047945205479452,1.3967600795957777,1.7548898654441312
42,0.984375,0.7568493150684932,1.3943083816104465,1.8856178162849113
43,0.984375,0.7294520547945206,1.3910042179955378,1.9311827241557917
44,0.9782986111111112,0.7568493150684932,1.4031821621788874,1.8306393492711734
45,0.9800347222222222,0.797945205479452,1.3991676039165921,1.7528275137078273
46,0.9913194444444444,0.8253424657534246,1.3699365456899006,1.7930385707175895
47,0.9869791666666666,0.7945205479452054,1.3774501085281372,1.8143435977909663
48,0.9869791666666666,0.7636986301369864,1.3808143536249797,1.9056800685516775
49,0.9904513888888888,0.797945205479452,1.375869592030843,1.8050142053055436
50,0.9904513888888888,0.6883561643835616,1.3615891536076863,2.0300395390758776
51,0.9835069444444444,0.7226027397260274,1.3733402755525377,1.8454601144137448
52,0.9895833333333334,0.8424657534246576,1.3667254712846544,1.721308611843684
53,0.9895833333333334,0.8082191780821918,1.3688429991404216,1.7745941452784082
54,0.9930555555555556,0.8356164383561644,1.3563612831963434,1.7585032753748437
55,0.9930555555555556,0.8287671232876712,1.356962972217136,1.6989244712542182
56,0.9921875,0.8253424657534246,1.351401726404826,1.72969290981554
57,0.9913194444444444,0.8047945205479452,1.3569033013449774,1.7374915782719442
58,0.9904513888888888,0.8184931506849316,1.3562486833996243,1.7273987760282543
59,0.9921875,0.821917808219178,1.3441521459155612,1.7311827026001394
60,0.9887152777777778,0.7808219178082192,1.351985216140747,1.7783781600325075
61,0.9921875,0.8595890410958904,1.3471598625183105,1.7135836147282222
62,0.9913194444444444,0.8184931506849316,1.3562439812554254,1.7127287044917068
63,0.9913194444444444,0.7842465753424658,1.3544384903377957,1.8136472832666684
64,0.9895833333333334,0.791095890410959,1.353904750612047,1.959862859281775
65,0.9895833333333334,0.7876712328767124,1.3432389895121257,1.741365331493012
66,0.9904513888888888,0.839041095890411,1.3475817441940308,1.7377296686172485
67,0.9947916666666666,0.7671232876712328,1.3402979109022353,1.8114406344008773
68,0.9930555555555556,0.8424657534246576,1.3395886951022677,1.733762068291233
69,0.9956597222222222,0.821917808219178,1.3347491423288982,1.7321700559903497
70,0.9930555555555556,0.8321917808219178,1.3324057128694322,1.6876459627935332
71,0.9939236111111112,0.8356164383561644,1.3266046444574993,1.7418242774597585
72,0.9939236111111112,0.8595890410958904,1.3327221208148532,1.6930211112923819
73,0.9973958333333334,0.8013698630136986,1.3264800707499187,1.7983377192118397
74,0.9947916666666666,0.7328767123287672,1.3287545045216878,1.896630001394716
75,0.9939236111111112,0.8287671232876712,1.3263373639848497,1.770725722182287
76,0.9930555555555556,0.7671232876712328,1.3303491671880086,1.9068931929052693
77,0.9939236111111112,0.8458904109589042,1.3299028476079304,1.7017379117338625
78,0.9930555555555556,0.863013698630137,1.3297231197357178,1.7054500661484182
79,0.9965277777777778,0.7876712328767124,1.3231799602508545,1.7690730127569747
80,0.9965277777777778,0.821917808219178,1.3264919519424438,1.7340390339289626
81,0.9947916666666666,0.7773972602739726,1.3232636981540256,1.7625363787559614
82,0.9947916666666666,0.8527397260273972,1.3227852318021986,1.6936634060454696
83,0.9982638888888888,0.8116438356164384,1.318019429842631,1.8083280765846983
84,0.9921875,0.8013698630136986,1.326577239566379,1.8199799060821533
85,0.9956597222222222,0.8493150684931506,1.3243341313468084,1.7055086893578097
86,0.9947916666666666,0.8356164383561644,1.3174591991636488,1.7051309069542036
87,0.9965277777777778,0.8116438356164384,1.3137240807215373,1.7489405119255796
88,0.9973958333333334,0.8184931506849316,1.3129051791297064,1.7127210048780048
89,0.9965277777777778,0.8424657534246576,1.3133089542388916,1.6849976435099563
90,0.9947916666666666,0.791095890410959,1.311600579155816,1.8031818409488625
91,0.9965277777777778,0.797945205479452,1.3136402236090765,1.7821785930084855
92,0.9982638888888888,0.8253424657534246,1.3053276273939345,1.7486021943288306
93,0.9956597222222222,0.8253424657534246,1.3127560085720487,1.7390990126622867
94,0.9947916666666666,0.8424657534246576,1.31421959400177,1.7419128875209862
95,0.9965277777777778,0.8493150684931506,1.3076748318142362,1.7056907725660768
96,0.9973958333333334,0.8458904109589042,1.3127933078342013,1.6762914004391187
97,0.9965277777777778,0.7808219178082192,1.3126140038172405,1.8431670829041364
98,0.9956597222222222,0.8116438356164384,1.3103336758083768,1.773391307216801
99,0.9939236111111112,0.7773972602739726,1.3165716992484198,1.7937227552884245
100,0.9973958333333334,0.7671232876712328,1.31216561794281,1.7718151154583448
101,0.9973958333333334,0.8116438356164384,1.3090209298663669,1.7991017364475825
102,0.9939236111111112,0.8356164383561644,1.3070960309770372,1.6889091468837163
103,0.9982638888888888,0.8493150684931506,1.3012981017430623,1.685551692361701
104,0.9965277777777778,0.8047945205479452,1.3067190912034776,1.7424759178945464
105,0.9965277777777778,0.8047945205479452,1.306903110610114,1.787462257359126
106,0.9956597222222222,0.8287671232876712,1.306646015908983,1.7174349647678742
